Team,Player,x,y,xG,Distance,Outcome,Body Part,Shot Type
Everton,Aaron Lennon,102.9,40.4,0.25493875,17.10467772277513,Saved,Left Foot,Open Play
Everton,Arouna Koné,107.5,46.0,0.09172668,13.865424623862047,Off T,Right Foot,Open Play
Everton,Arouna Koné,110.4,57.1,0.015447162,19.61045639448506,Off T,Right Foot,Open Play
Everton,Ross Barkley,96.2,42.3,0.050076615,23.910876186371752,Saved to Post,Right Foot,Open Play
Everton,José Ramiro Funes Mori,113.3,37.0,0.08661713,7.340980860893184,Off T,Head,Open Play
Everton,Tom Cleverley,96.9,18.1,0.008932786,31.831116851282484,Saved to Post,Right Foot,Free Kick
Everton,José Ramiro Funes Mori,111.6,23.3,0.013672137,18.693581786270926,Wayward,Right Foot,Open Play
Newcastle United,Jamaal Lascelles,110.9,34.8,0.25757632,10.480935072788112,Saved,Right Foot,Open Play
Newcastle United,Aleksandar Mitrović,111.2,39.1,0.19760126,8.845903006477064,Off T,Right Foot,Open Play
Newcastle United,Ayoze Pérez Gutiérrez,106.8,26.9,0.063100316,18.597042775667322,Saved,Right Foot,Open Play
Everton,Ross Barkley,100.5,34.9,0.07461616,20.15589243868899,Blocked,Left Foot,Open Play
Newcastle United,Daryl Janmaat,96.0,53.5,0.024824299,27.536339626028727,Blocked,Left Foot,Open Play
Everton,Ross Barkley,108.2,40.1,0.7835,11.800423721205943,Goal,Right Foot,Penalty
Everton,Ross Barkley,96.2,38.7,0.06422322,23.835477759004533,Blocked,Right Foot,Open Play
Everton,Arouna Koné,105.4,42.4,0.36369705,14.795945390545338,Off T,Right Foot,Open Play
Everton,Ross Barkley,108.0,40.1,0.7835,12.000416659433121,Goal,Right Foot,Penalty
Arsenal,Aaron Ramsey,83.7,35.4,0.0073143984,36.59029926086968,Blocked,Right Foot,Open Play
AFC Bournemouth,Harry Arter,86.4,43.4,0.017779708,33.771585689748115,Blocked,Left Foot,Open Play
Arsenal,Alexis Alejandro Sánchez Sánchez,113.2,26.3,0.06724642,15.294770348063416,Off T,Left Foot,Open Play
AFC Bournemouth,Matt Ritchie,102.0,49.8,0.034355707,20.494877408757535,Blocked,Left Foot,Open Play
AFC Bournemouth,Andrew Surman,90.9,38.2,0.026635429,29.155616954542392,Blocked,Left Foot,Open Play
Arsenal,Alex Oxlade-Chamberlain,90.4,48.7,0.03515684,30.852066381362523,Blocked,Right Foot,Open Play
Arsenal,Mesut Özil,108.3,38.3,0.11354268,11.822859214251013,Goal,Right Foot,Open Play
Arsenal,Alex Oxlade-Chamberlain,111.2,50.7,0.2123826,13.8538803228554,Goal,Right Foot,Open Play
AFC Bournemouth,Harry Arter,101.6,20.5,0.010351271,26.810632219326724,Saved,Left Foot,Open Play
Arsenal,Mathieu Flamini,89.2,27.5,0.013953762,33.23988567970714,Blocked,Right Foot,Open Play
AFC Bournemouth,Matt Ritchie,100.3,48.3,0.093361914,21.37709054104417,Off T,Left Foot,Open Play
AFC Bournemouth,Matt Ritchie,100.8,62.3,0.006268423,29.42668856667362,Blocked,Left Foot,Open Play
AFC Bournemouth,Matt Ritchie,95.5,53.1,0.015694115,27.782368509542163,Off T,Left Foot,Open Play
AFC Bournemouth,Adam Smith,111.4,50.3,0.056943372,13.418271125595869,Off T,Right Foot,Open Play
AFC Bournemouth,Marc Pugh,106.2,26.9,0.06117142,19.02761151589973,Wayward,Right Foot,Open Play
Arsenal,Alexis Alejandro Sánchez Sánchez,104.5,26.0,0.057645466,20.886598574205422,Saved,Right Foot,Open Play
Arsenal,Olivier Giroud,113.0,45.3,0.06911106,8.780091115700337,Saved,Head,Open Play
AFC Bournemouth,Dan Gosling,94.2,30.4,0.028299792,27.52816739269071,Off T,Left Foot,Open Play
AFC Bournemouth,Matt Ritchie,94.6,48.7,0.034870196,26.848649872945202,Off T,Left Foot,Open Play
AFC Bournemouth,Junior Stanislas,89.0,44.3,0.025601748,31.296804948748363,Blocked,Right Foot,Open Play
Arsenal,Aaron Ramsey,99.4,58.8,0.010082669,27.88906595782655,Off T,Right Foot,Open Play
AFC Bournemouth,Junior Stanislas,106.2,57.7,0.026192304,22.443930137121708,Blocked,Right Foot,Open Play
AFC Bournemouth,Harry Arter,96.6,27.5,0.027081033,26.529417634015267,Off T,Left Foot,Open Play
AFC Bournemouth,Joshua King,110.1,45.9,0.054553784,11.52475596270915,Saved,Right Foot,Open Play
Arsenal,Aaron Ramsey,114.6,28.8,0.17009999,12.433824833895644,Saved,Right Foot,Open Play
AFC Bournemouth,Joshua King,108.6,21.7,0.010987005,21.56038033059714,Blocked,Right Foot,Open Play
AFC Bournemouth,Steve Cook,109.4,37.7,0.10338652,10.846658471621566,Saved,Right Foot,Open Play
AFC Bournemouth,Harry Arter,101.9,54.0,0.031643253,22.882526084329058,Saved,Left Foot,Open Play
Crystal Palace,Damien Delaney,112.5,45.4,0.12840255,9.241753080449618,Saved,Head,Open Play
Manchester City,David Josué Jiménez Silva,92.3,31.5,0.023470825,28.97481665170636,Blocked,Left Foot,Open Play
Crystal Palace,Scott Dann,112.1,48.3,0.05838856,11.458621208504976,Wayward,Head,Open Play
Crystal Palace,Connor Wickham,113.0,49.5,0.11207048,11.800423721205947,Off T,Left Foot,Open Play
Manchester City,Kelechi Promise Iheanacho,99.7,60.9,0.010338096,29.135888522576412,Blocked,Left Foot,Open Play
Manchester City,David Josué Jiménez Silva,112.0,18.3,0.005959275,23.127689032845456,Off T,Left Foot,Open Play
Manchester City,Fabian Delph,87.4,49.9,0.013601406,34.07007484582327,Goal,Left Foot,Open Play
Crystal Palace,Scott Dann,106.4,47.3,0.021956101,15.435349040433126,Saved,Head,Open Play
Crystal Palace,Damien Delaney,100.8,36.6,0.47019944,19.498717906570167,Off T,Left Foot,Open Play
Manchester City,Fabian Delph,86.0,49.0,0.01056824,35.17101079013795,Off T,Left Foot,Open Play
Manchester City,David Josué Jiménez Silva,93.7,42.1,0.024233907,26.38370709358334,Blocked,Left Foot,Open Play
Crystal Palace,Yohan Cabaye,91.8,39.6,0.045950256,28.202836736753984,Saved,Right Foot,Free Kick
Manchester City,Sergio Leonel Agüero del Castillo,114.3,28.9,0.075123094,12.477980605851256,Off T,Left Foot,Open Play
Manchester City,Sergio Leonel Agüero del Castillo,95.1,27.1,0.022690423,28.04318098932431,Goal,Right Foot,Open Play
Manchester City,Sergio Leonel Agüero del Castillo,109.1,30.0,0.099071816,14.792227688891222,Blocked,Left Foot,Open Play
Manchester City,Nicolás Hernán Otamendi,106.2,39.5,0.0657824,13.809055000252549,Blocked,Left Foot,Open Play
Manchester City,Pablo Javier Zabaleta Girod,97.8,34.0,0.02665909,22.996521476084162,Blocked,Left Foot,Open Play
Manchester City,Fernando Francisco Reges,111.0,35.7,0.06561666,9.97446740432791,Wayward,Head,Open Play
Manchester City,Sergio Leonel Agüero del Castillo,106.7,57.2,0.032729033,21.742354978244652,Off T,Left Foot,Open Play
Crystal Palace,Joe Ledley,94.7,43.7,0.035157688,25.569122002915936,Blocked,Left Foot,Open Play
Crystal Palace,Joel Ward,101.9,54.1,0.05290879,22.94384449040744,Off T,Left Foot,Open Play
Manchester City,Sergio Leonel Agüero del Castillo,114.3,36.7,0.64138573,6.586349520030045,Goal,Right Foot,Open Play
Manchester City,David Josué Jiménez Silva,109.5,25.9,0.0343233,17.580102388780336,Off T,Left Foot,Open Play
Crystal Palace,Yohan Cabaye,85.2,44.2,0.012636748,35.05253200554847,Off T,Right Foot,Open Play
Manchester City,Gnégnéri Yaya Touré,94.3,50.1,0.047377393,27.613402542968153,Blocked,Right Foot,Free Kick
Manchester City,David Josué Jiménez Silva,112.0,36.3,0.67307466,8.814193099768126,Goal,Left Foot,Open Play
Arsenal,Alexis Alejandro Sánchez Sánchez,116.9,44.4,0.14793143,5.382378656319151,Off T,Head,Open Play
Leicester City,Jamie Vardy,114.3,37.4,0.18206537,6.2649820430708365,Saved,Head,Open Play
Leicester City,N'Golo Kanté,90.0,40.6,0.030439444,30.005999400119972,Off T,Right Foot,Open Play
Arsenal,Alexis Alejandro Sánchez Sánchez,106.3,41.2,0.09682274,13.752454326410254,Blocked,Right Foot,Open Play
Arsenal,Olivier Giroud,115.0,40.8,0.12143231,5.0635955604688645,Off T,Head,Open Play
Arsenal,Olivier Giroud,113.3,42.2,0.09223452,7.051950084905596,Blocked,Head,Open Play
Leicester City,N'Golo Kanté,102.1,18.1,0.008433883,28.284624798642817,Saved,Right Foot,Open Play
Leicester City,Robert Huth,110.2,40.9,0.05331437,9.84123975929862,Wayward,Head,Open Play
Leicester City,Jamie Vardy,108.1,40.1,0.7835,11.900420160649796,Goal,Right Foot,Penalty
Arsenal,Mesut Özil,105.9,34.8,0.04587268,15.028306624500308,Blocked,Left Foot,Open Play
Arsenal,Aaron Ramsey,100.1,41.5,0.053782523,19.956452590578323,Off T,Right Foot,Open Play
Arsenal,Olivier Giroud,113.6,45.1,0.08587,8.183520025025912,Off T,Head,Open Play
Arsenal,Olivier Giroud,110.2,35.7,0.05088333,10.70186899564744,Blocked,Head,Open Play
Arsenal,Alexis Alejandro Sánchez Sánchez,107.8,45.2,0.073448025,13.261975720080326,Off T,Right Foot,Open Play
Leicester City,Jamie Vardy,95.5,57.1,0.021539835,29.877416220282505,Saved,Right Foot,Open Play
Arsenal,Alexis Alejandro Sánchez Sánchez,105.8,26.8,0.025033154,19.38762491900439,Blocked,Right Foot,Open Play
Arsenal,Theo Walcott,114.9,48.5,0.13295656,9.912618221237008,Goal,Right Foot,Open Play
Arsenal,Olivier Giroud,110.7,40.0,0.084658444,9.299999999999997,Blocked,Left Foot,Open Play
Arsenal,Aaron Ramsey,107.8,35.7,0.122962445,12.935609765295181,Off T,Right Foot,Open Play
Arsenal,Alexis Alejandro Sánchez Sánchez,105.6,27.5,0.10192066,19.0685605120051,Off T,Right Foot,Open Play
Leicester City,N'Golo Kanté,101.6,22.2,0.021655604,25.600781238079442,Off T,Right Foot,Open Play
Arsenal,Alexis Alejandro Sánchez Sánchez,105.0,37.9,0.12547317,15.146286673637205,Wayward,Right Foot,Open Play
Arsenal,Aaron Ramsey,95.6,29.9,0.023425415,26.40776400985135,Off T,Right Foot,Open Play
Arsenal,Olivier Giroud,107.7,38.7,0.056168295,12.368508398347794,Saved,Head,Open Play
Arsenal,Per Mertesacker,115.7,33.6,0.129137,7.710382610480492,Blocked,Head,Open Play
Arsenal,Per Mertesacker,110.2,36.9,0.15138869,10.278618584226187,Off T,Head,Open Play
Arsenal,Daniel Nii Tackie Mensah Welbeck,114.5,42.4,0.3739208,6.000833275470998,Saved,Right Foot,Open Play
Arsenal,Olivier Giroud,109.4,42.9,0.11055306,10.989540481748993,Saved,Left Foot,Open Play
Arsenal,Olivier Giroud,112.2,42.3,0.11797575,8.132035415564786,Saved,Head,Open Play
Arsenal,Aaron Ramsey,107.5,38.4,0.079598874,12.601983970788092,Off T,Right Foot,Open Play
Arsenal,Theo Walcott,109.1,42.0,0.14706698,11.081967334368032,Off T,Right Foot,Open Play
Arsenal,Daniel Nii Tackie Mensah Welbeck,112.9,42.3,0.19556941,7.46324326281811,Goal,Head,Open Play
Aston Villa,Idrissa Gana Gueye,101.7,39.4,0.1052825,18.30983342360055,Off T,Right Foot,Open Play
AFC Bournemouth,Lewis Grabban,96.7,44.6,0.07588574,23.749736840647305,Saved,Right Foot,Open Play
AFC Bournemouth,Max-Alain Gradel,97.5,46.3,0.031074584,23.365358974344904,Blocked,Right Foot,Open Play
AFC Bournemouth,Charlie Daniels,104.1,27.9,0.048393,19.9804904844701,Blocked,Left Foot,Open Play
Aston Villa,Ashley Westwood,94.1,44.4,0.026319666,26.27108676853701,Off T,Right Foot,Open Play
AFC Bournemouth,Dan Gosling,96.4,46.6,0.045352228,24.505509584581173,Off T,Right Foot,Open Play
Aston Villa,Kieran Richardson,100.6,28.3,0.036155682,22.655021518418387,Off T,Left Foot,Open Play
AFC Bournemouth,Tommy Elphick,110.1,44.6,0.04777041,10.916501271011704,Blocked,Head,Open Play
AFC Bournemouth,Joshua King,109.8,42.2,0.06461911,10.434557968596469,Wayward,Right Foot,Open Play
AFC Bournemouth,Steve Cook,114.8,46.7,0.16809697,8.481155581640987,Goal,Right Foot,Open Play
Aston Villa,Ciaran Clark,110.6,47.6,0.03158191,12.088010589009265,Off T,Head,Open Play
AFC Bournemouth,Matt Ritchie,110.7,39.1,0.06720483,9.34344690143846,Off T,Left Foot,Open Play
AFC Bournemouth,Andrew Surman,98.9,50.5,0.07214366,23.568198912941988,Blocked,Left Foot,Free Kick
AFC Bournemouth,Andrew Surman,97.6,37.3,0.034104597,22.562136423663436,Wayward,Left Foot,Open Play
AFC Bournemouth,Joshua King,108.2,52.1,0.25482243,16.90118339052032,Goal,Right Foot,Open Play
Aston Villa,Ciaran Clark,114.5,46.8,0.09432655,8.745856161634489,Off T,Head,Open Play
AFC Bournemouth,Steve Cook,113.6,40.6,0.10828865,6.4280634719952845,Off T,Head,Open Play
Aston Villa,Jordan Ayew,101.3,40.7,0.108730584,18.713097017864257,Goal,Right Foot,Open Play
Aston Villa,Rudy Gestede,109.3,45.0,0.040830065,11.810588469674153,Blocked,Head,Open Play
Chelsea,Nemanja Matić,98.4,52.5,0.025694937,24.95616156383028,Off T,Left Foot,Open Play
Chelsea,Diego da Silva Costa,112.7,50.1,0.11089865,12.461942063739503,Goal,Right Foot,Open Play
Chelsea,Pedro Eliezer Rodríguez Ledesma,98.6,39.3,0.21196997,21.41144553737557,Goal,Left Foot,Open Play
Newcastle United,Jonjo Shelvey,92.6,32.3,0.028058482,28.46137733842128,Blocked,Right Foot,Open Play
Newcastle United,Andros Townsend,98.5,28.1,0.037344325,24.57356303021603,Saved,Right Foot,Open Play
Newcastle United,Moussa Sissoko,109.6,45.2,0.037311804,11.627553482998913,Saved Off Target,Head,Open Play
Chelsea,Willian Borges da Silva,113.5,33.2,0.35864905,9.406912352095132,Goal,Left Foot,Open Play
Chelsea,Branislav Ivanović,105.4,44.0,0.15745965,15.138031576133002,Blocked,Left Foot,Open Play
Chelsea,Branislav Ivanović,113.5,33.9,0.05482941,8.914033879226622,Wayward,Head,Open Play
Chelsea,John Terry,114.1,49.1,0.06409552,10.845275469069474,Blocked,Head,Open Play
Newcastle United,Georginio Wijnaldum,108.3,41.1,0.11567017,11.751595636338076,Saved,Right Foot,Open Play
Chelsea,Pedro Eliezer Rodríguez Ledesma,101.6,43.1,0.29557475,18.659314028120118,Saved,Left Foot,Open Play
Newcastle United,Jonjo Shelvey,93.8,30.5,0.022936994,27.8691585807681,Blocked,Left Foot,Open Play
Chelsea,Willian Borges da Silva,96.5,25.1,0.03903947,27.825527847643787,Saved,Right Foot,Free Kick
Newcastle United,Aleksandar Mitrović,111.3,44.5,0.10428674,9.794896630388708,Blocked,Right Foot,Open Play
Newcastle United,Jonjo Shelvey,110.2,38.7,0.12220436,9.885848471426211,Blocked,Right Foot,Open Play
Newcastle United,Jonjo Shelvey,100.5,44.5,0.05411111,20.0124960961895,Blocked,Right Foot,Open Play
Newcastle United,Aleksandar Mitrović,106.7,52.4,0.04541247,18.183783984638616,Off T,Right Foot,Open Play
Chelsea,Pedro Eliezer Rodríguez Ledesma,104.0,33.6,0.35209903,17.232527382830412,Goal,Right Foot,Open Play
Chelsea,Bertrand Isidore Traoré,98.3,40.1,0.05164867,21.700230413523265,Blocked,Left Foot,Open Play
Chelsea,Francesc Fàbregas i Soler,96.4,38.7,0.0465094,23.635777964771957,Blocked,Right Foot,Open Play
Chelsea,Abdul Rahman Baba,96.3,28.3,0.033304937,26.430664009820113,Off T,Right Foot,Open Play
Chelsea,Bertrand Isidore Traoré,113.0,43.4,0.43902954,7.782030583337487,Goal,Left Foot,Open Play
Newcastle United,Andros Townsend,98.0,44.5,0.08442599,22.45551157288562,Goal,Left Foot,Open Play
Aston Villa,Jordan Ayew,89.1,38.6,0.023874225,30.93169895107607,Off T,Right Foot,Open Play
Manchester United,Chris Smalling,112.5,34.7,0.07973881,9.183681179135084,Wayward,Head,Open Play
Manchester United,Faustino Marcos Alberto Rojo,115.5,47.5,0.07614128,8.74642784226795,Off T,Head,Open Play
Manchester United,Marouane Fellaini-Bakkioui,112.7,37.2,0.09494225,7.818567643756747,Off T,Head,Open Play
Manchester United,Faustino Marcos Alberto Rojo,113.1,33.2,0.06488803,9.687620966986685,Blocked,Left Foot,Open Play
Manchester United,Juan Manuel Mata García,109.7,51.8,0.0821064,15.663013758533186,Wayward,Left Foot,Open Play
Aston Villa,Kieran Richardson,96.2,30.6,0.028275497,25.589060162499127,Off T,Left Foot,Open Play
Manchester United,Marcus Rashford,110.8,47.1,0.21557319,11.62110149684616,Goal,Right Foot,Open Play
Manchester United,Wayne Mark Rooney,95.0,27.0,0.024919877,28.178005607210743,Saved,Right Foot,Open Play
Manchester United,Memphis Depay,84.8,32.2,0.008094286,36.05384861564713,Blocked,Right Foot,Free Kick
Aston Villa,Jordan Ayew,107.3,31.2,0.09624084,15.45088994200658,Blocked,Right Foot,Open Play
Manchester United,Marcus Rashford,108.4,33.3,0.28467768,13.395894893585867,Off T,Right Foot,Open Play
Manchester United,Memphis Depay,98.6,25.3,0.022710025,25.962472917655596,Off T,Right Foot,Open Play
Manchester United,Juan Manuel Mata García,115.9,29.1,0.063020356,11.645600027478185,Saved,Left Foot,Open Play
Manchester United,Memphis Depay,88.0,39.0,0.024381848,32.01562118716424,Off T,Right Foot,Free Kick
Manchester United,Juan Manuel Mata García,118.0,29.7,0.01734269,10.49237818609299,Wayward,Left Foot,Open Play
Aston Villa,Leandro Bacuna,101.1,42.9,0.05699446,19.121192431435865,Blocked,Left Foot,Open Play
Aston Villa,Rudy Gestede,109.2,44.2,0.06411064,11.587924749496779,Post,Right Foot,Open Play
Aston Villa,Ciaran Clark,108.3,37.1,0.03506404,12.054044964243333,Saved,Head,Open Play
Aston Villa,Rudy Gestede,104.5,40.3,0.04257926,15.50290295396317,Off T,Head,Open Play
Manchester United,Memphis Depay,108.2,30.3,0.2906161,15.27514320718467,Saved to Post,Left Foot,Open Play
Newcastle United,Georginio Wijnaldum,107.2,44.3,0.11552891,13.502962637880618,Blocked,Right Foot,Open Play
Newcastle United,Rolando Aarons,102.7,30.3,0.0819443,19.833809518093087,Off T,Left Foot,Open Play
Watford,Craig Cathcart,111.7,40.3,0.07237682,8.305419917138444,Wayward,Head,Open Play
Newcastle United,Aleksandar Mitrović,105.2,45.8,0.05197831,15.895911424010889,Wayward,Head,Open Play
Watford,Troy Deeney,104.1,35.2,0.077029444,16.608732642799694,Blocked,Left Foot,Open Play
Watford,Troy Deeney,105.3,34.4,0.06125405,15.730543537970966,Saved,Right Foot,Open Play
Watford,Etienne Capoue,115.9,48.8,0.25643995,9.708243919473794,Saved,Right Foot,Open Play
Watford,Juan Carlos Paredes Reasco,99.8,59.1,0.009516898,27.80017985553331,Off T,Right Foot,Open Play
Newcastle United,Aleksandar Mitrović,100.0,45.4,0.16398695,20.71617725353787,Saved,Right Foot,Open Play
Watford,José Manuel Jurado Marín,97.2,46.2,0.036568366,23.627949551325862,Off T,Left Foot,Open Play
Watford,Odion Jude Ighalo,114.7,47.2,0.7475957,8.94035793466906,Goal,Right Foot,Open Play
Newcastle United,Aleksandar Mitrović,110.9,29.4,0.059857853,13.970325694127533,Off T,Left Foot,Open Play
Watford,Troy Deeney,102.1,52.4,0.034258205,21.77544488638522,Off T,Right Foot,Open Play
Watford,Craig Cathcart,111.0,41.1,0.3089024,9.066973034039531,Goal,Left Foot,Open Play
Newcastle United,Yoan Gouffran,110.0,35.9,0.097004674,10.807867504739315,Off T,Head,Open Play
Newcastle United,Ayoze Pérez Gutiérrez,111.2,46.2,0.11297944,10.764757312638311,Off T,Head,Open Play
Watford,Odion Jude Ighalo,111.9,39.6,0.2855871,8.109870529176154,Wayward,Head,Open Play
Newcastle United,Chancel Mbemba Mangulu,104.3,37.2,0.023178024,15.947727110782905,Off T,Head,Open Play
Newcastle United,Jamaal Lascelles,110.6,43.9,0.060335927,10.176934705499496,Goal,Head,Open Play
Newcastle United,Ayoze Pérez Gutiérrez,106.5,58.5,0.01550046,22.901964981197573,Off T,Right Foot,Open Play
Watford,Odion Jude Ighalo,115.8,23.6,0.01249703,16.92926460304759,Saved,Left Foot,Open Play
Watford,Troy Deeney,98.3,26.2,0.027862836,25.716337219751964,Off T,Right Foot,Open Play
Watford,Etienne Capoue,113.1,29.1,0.19263147,12.90038759107648,Off T,Right Foot,Open Play
Newcastle United,Aleksandar Mitrović,109.8,36.0,0.039079912,10.956276739841874,Off T,Head,Open Play
Newcastle United,Emmanuel Rivière,112.3,47.6,0.054151427,10.818964830333819,Off T,Head,Open Play
Swansea City,Leon Britton,95.6,42.0,0.031077221,24.481829996958975,Off T,Right Foot,Open Play
Swansea City,Bafétimbi Gomis,103.8,53.5,0.028707914,21.08767412494797,Blocked,Right Foot,Open Play
Stoke City,Marko Arnautović,91.9,29.5,0.021414042,29.997666575918863,Blocked,Right Foot,Open Play
Stoke City,Ibrahim Afellay,115.2,41.3,0.3019929,4.972926703662539,Goal,Head,Open Play
Swansea City,Àngel Rangel Zaragoza,108.4,49.1,0.068298034,14.743473132203276,Blocked,Right Foot,Open Play
Stoke City,José Luis Sanmartín Mato,109.7,34.9,0.06396358,11.493476410555683,Saved,Head,Open Play
Stoke City,Ibrahim Afellay,108.0,54.5,0.0731405,18.82153022471871,Off T,Right Foot,Open Play
Swansea City,Leroy Fer,90.9,40.5,0.02896413,29.10429521565502,Off T,Left Foot,Open Play
Swansea City,Bafétimbi Gomis,94.1,48.3,0.028620312,27.19742634882941,Off T,Right Foot,Open Play
Stoke City,Glenn Whelan,89.4,39.7,0.019304456,30.6014705528999,Blocked,Right Foot,Open Play
Swansea City,Jack Frank Porteous Cork,103.6,49.7,0.054252923,19.053870997778912,Saved,Left Foot,Open Play
Stoke City,José Luis Sanmartín Mato,109.9,45.9,0.06315645,11.697008164483766,Off T,Head,Open Play
Stoke City,Bojan Krkíc Pérez,101.5,31.6,0.09067552,20.31772625073977,Goal,Left Foot,Open Play
Stoke City,Gilbert Gianelli Imbula Wanga,96.2,31.5,0.03861679,25.272316870441458,Saved,Left Foot,Open Play
Swansea City,Gylfi Þór Sigurðsson,90.2,37.4,0.026535587,29.913207785190806,Blocked,Right Foot,Open Play
Swansea City,Àngel Rangel Zaragoza,108.2,52.4,0.034441132,17.117242768623687,Blocked,Left Foot,Open Play
Swansea City,Gylfi Þór Sigurðsson,98.8,44.5,0.03508593,21.672332592501437,Goal,Right Foot,Open Play
Swansea City,Alberto Paloschi,110.9,27.9,0.05121658,15.140013210033864,Blocked,Left Foot,Open Play
Swansea City,Alberto Paloschi,101.5,30.1,0.049479388,20.982373554962745,Goal,Right Foot,Open Play
Stoke City,Marko Arnautović,95.6,52.7,0.046987,27.507271765844035,Off T,Right Foot,Free Kick
Stoke City,José Luis Sanmartín Mato,107.8,36.1,0.09213575,12.808200498118385,Off T,Right Foot,Open Play
Stoke City,Ibrahim Afellay,94.5,47.9,0.02269182,26.69569253643741,Off T,Left Foot,Open Play
Swansea City,Jefferson Antonio Montero Vite,102.6,27.2,0.057989,21.600925906080978,Off T,Right Foot,Open Play
Stoke City,José Luis Sanmartín Mato,101.4,29.3,0.03886266,21.458098704218877,Saved,Right Foot,Open Play
Stoke City,Gilbert Gianelli Imbula Wanga,98.5,23.6,0.023865895,27.040894955603818,Goal,Left Foot,Open Play
Stoke City,Jonathan Walters,105.1,23.8,0.028606754,22.010224896624752,Off T,Right Foot,Open Play
Stoke City,Xherdan Shaqiri,94.7,49.0,0.029596556,26.853118999475644,Saved,Left Foot,Open Play
AFC Bournemouth,Simon Francis,84.2,53.9,0.0050757583,38.40377585602749,Blocked,Right Foot,Open Play
AFC Bournemouth,Charlie Daniels,113.4,50.1,0.049838405,12.065239326262864,Blocked,Head,Open Play
Stoke City,Jonathan Walters,98.2,21.1,0.012995366,28.852209620755215,Saved,Left Foot,Open Play
Stoke City,Mame Biram Diouf,107.7,35.0,0.06762592,13.27742444904131,Blocked,Right Foot,Open Play
Stoke City,Xherdan Shaqiri,97.8,31.7,0.083241366,23.7008438668331,Off T,Left Foot,Open Play
AFC Bournemouth,Joshua King,112.7,41.3,0.27033526,7.414849964766647,Saved,Right Foot,Open Play
AFC Bournemouth,Matt Ritchie,111.5,48.8,0.08158219,12.234786471369247,Blocked,Left Foot,Open Play
Stoke City,Mame Biram Diouf,95.3,44.1,0.04318488,25.037971163814376,Off T,Right Foot,Open Play
Stoke City,Ibrahim Afellay,100.8,44.5,0.0969497,19.720294115453758,Goal,Right Foot,Open Play
Stoke City,José Luis Sanmartín Mato,114.9,44.6,0.12025274,6.868041933477107,Goal,Head,Open Play
AFC Bournemouth,Matt Ritchie,102.5,36.3,0.062373105,17.886866690396058,Goal,Left Foot,Open Play
AFC Bournemouth,Benik Afobe,113.1,44.8,0.16382256,8.405355435673142,Off T,Right Foot,Open Play
AFC Bournemouth,Matt Ritchie,113.8,39.3,0.42984185,6.2393909959226015,Wayward,Right Foot,Open Play
AFC Bournemouth,Junior Stanislas,92.3,38.1,0.023526458,27.765085989422044,Blocked,Right Foot,Open Play
AFC Bournemouth,Junior Stanislas,117.3,31.4,0.090036996,9.013878188659975,Off T,Left Foot,Open Play
AFC Bournemouth,Harry Arter,92.6,29.3,0.013156018,29.41513216016546,Off T,Left Foot,Open Play
AFC Bournemouth,Steve Cook,99.2,44.2,0.042535067,21.219802072592476,Blocked,Right Foot,Open Play
Stoke City,Jonathan Walters,103.2,49.5,0.16188751,19.299999999999997,Saved,Right Foot,Open Play
Stoke City,Xherdan Shaqiri,35.4,56.2,0.0036501586,38.930707674020006,Wayward,Left Foot,Open Play
Leicester City,Riyad Mahrez,97.4,42.7,0.064388916,22.760711763914586,Off T,Left Foot,Open Play
Liverpool,Emre Can,95.4,26.7,0.022771848,27.96515689210414,Off T,Right Foot,Open Play
Leicester City,Shinji Okazaki,115.5,40.0,0.35564327,4.5,Saved,Head,Open Play
Leicester City,Riyad Mahrez,97.5,47.4,0.02587776,23.68564966387876,Saved,Left Foot,Open Play
Liverpool,James Philip Milner,99.1,23.0,0.025373021,26.94086115921316,Blocked,Right Foot,Open Play
Liverpool,Alberto Moreno Pérez,93.1,24.8,0.016335577,30.89741089476593,Blocked,Left Foot,Open Play
Leicester City,Danny Simpson,96.7,45.1,0.02899028,23.851624682608097,Blocked,Right Foot,Open Play
Leicester City,Christian Fuchs,87.4,42.2,0.022558311,32.67414880299102,Saved,Left Foot,Free Kick
Leicester City,Robert Huth,112.9,36.7,0.07461783,7.829431652425347,Off T,Head,Open Play
Leicester City,Riyad Mahrez,95.3,29.6,0.056241043,26.800186566514796,Blocked,Left Foot,Free Kick
Liverpool,Dejan Lovren,112.1,43.9,0.06513115,8.810221336606707,Blocked,Head,Open Play
Leicester City,Riyad Mahrez,92.4,54.9,0.018920086,31.36510800236466,Saved,Left Foot,Open Play
Liverpool,Alberto Moreno Pérez,110.7,23.4,0.017051015,19.02761151589973,Off T,Left Foot,Open Play
Liverpool,Emre Can,100.2,27.0,0.036997546,23.686282950264694,Blocked,Right Foot,Open Play
Liverpool,Emre Can,96.2,39.7,0.02826002,23.801890681204295,Blocked,Right Foot,Open Play
Liverpool,Emre Can,107.4,29.4,0.044087347,16.465721970202214,Blocked,Right Foot,Open Play
Leicester City,Shinji Okazaki,101.4,53.1,0.049055018,22.75016483456768,Off T,Right Foot,Open Play
Liverpool,Lucas Pezzini Leiva,93.7,36.1,0.024545837,26.587591090582084,Off T,Right Foot,Open Play
Liverpool,Roberto Firmino Barbosa de Oliveira,100.6,49.1,0.047356986,21.42825237857722,Off T,Left Foot,Open Play
